2018-07-24 12:00:01 , 62938 , (82, 96, 108) , 35.31078155097405 , 98900.73968043798 , 342.29 , 4.982 , 1.078 , 0.534 , 0.537
2018-07-24 12:01:02 , 63123 , (83, 97, 108) , 35.56985694948962 , 98891.74996555765 , 343.32 , 2.893 , 1.087 , 0.522 , 0.537
2018-07-24 12:02:02 , 65535 , (86, 100, 112) , 35.62457426414041 , 98886.46477960737 , 343.88 , 3.191 , 1.075 , 0.528 , 0.54
2018-07-24 12:03:01 , 65535 , (85, 98, 109) , 36.24248950758867 , 98893.39193695408 , 343.13 , 4.979 , 1.084 , 0.531 , 0.537
2018-07-24 12:04:02 , 58874 , (84, 98, 109) , 36.220421024248935 , 98889.58883270017 , 343.75 , 3.791 , 1.063 , 0.525 , 0.537
2018-07-24 12:05:01 , 62030 , (80, 97, 111) , 36.46559314513181 , 98891.64674466655 , 343.24 , 4.976 , 1.078 , 0.525 , 0.54
2018-07-24 12:06:02 , 65535 , (112, 135, 152) , 36.35827356740047 , 98895.71821593934 , 344.08 , 0.213 , 1.023 , 0.525 , 0.537
2018-07-24 12:07:01 , 65535 , (77, 102, 122) , 35.72947441350116 , 98890.81507427614 , 342.59 , 4.973 , 1.06 , 0.528 , 0.537
2018-07-24 12:08:02 , 65535 , (113, 135, 152) , 35.18048840473057 , 98896.66465246603 , 342.13 , 4.976 , 1.027 , 0.525 , 0.54
2018-07-24 12:09:02 , 65535 , (114, 137, 154) , 35.89967292977055 , 98898.84629544863 , 342.86 , 2.122 , 1.051 , 0.528 , 0.534
2018-07-24 12:10:01 , 65535 , (111, 134, 151) , 35.90330061077132 , 98897.3759578569 , 343.16 , 4.973 , 1.066 , 0.528 , 0.543
2018-07-24 12:11:02 , 65535 , (111, 134, 151) , 36.07017411377585 , 98908.2982441998 , 343.14 , 4.976 , 1.066 , 0.516 , 0.534
2018-07-24 12:12:01 , 65535 , (112, 134, 152) , 35.434121893275936 , 98901.42641921758 , 343.1 , 4.973 , 1.045 , 0.525 , 0.54
2018-07-24 12:13:02 , 65535 , (112, 134, 152) , 35.48672297917476 , 98902.85681653953 , 342.41 , 4.973 , 1.039 , 0.525 , 0.543
2018-07-24 12:14:02 , 65535 , (111, 134, 152) , 35.89695216912742 , 98902.36097931907 , 342.74 , 4.97 , 1.045 , 0.522 , 0.534
2018-07-24 12:15:02 , 65535 , (112, 135, 153) , 36.633374743884 , 98904.58475480333 , 342.59 , 4.97 , 1.066 , 0.528 , 0.537
2018-07-24 12:16:02 , 65535 , (112, 135, 152) , 36.84861939777265 , 98901.68623541384 , 342.56 , 4.97 , 1.066 , 0.528 , 0.534
2018-07-24 12:17:01 , 65535 , (111, 134, 152) , 37.13158234768789 , 98895.74495579461 , 342.13 , 4.985 , 1.048 , 0.528 , 0.525
2018-07-24 12:18:02 , 65535 , (112, 135, 153) , 36.35011123918232 , 98894.720259767 , 342.49 , 4.967 , 1.057 , 0.531 , 0.537
2018-07-24 12:19:01 , 65535 , (114, 136, 154) , 36.70623136698289 , 98898.62816171559 , 343.22 , 4.967 , 1.051 , 0.522 , 0.531
2018-07-24 12:20:02 , 65535 , (113, 136, 154) , 36.61886388907742 , 98903.75033691505 , 342.78 , 4.982 , 1.063 , 0.525 , 0.522
2018-07-24 12:21:01 , 65535 , (112, 134, 152) , 36.34285583701751 , 98903.69849146114 , 341.68 , 4.964 , 1.048 , 0.528 , 0.537
2018-07-24 12:22:02 , 65535 , (113, 135, 153) , 36.310206535379464 , 98896.77541720071 , 343.02 , 4.313 , 1.051 , 0.531 , 0.537
2018-07-24 12:23:02 , 65535 , (114, 137, 154) , 36.53512421563776 , 98897.56522802764 , 342.51 , 4.964 , 1.051 , 0.525 , 0.534
2018-07-24 12:24:02 , 65535 , (116, 139, 156) , 36.41480527077003 , 98900.70774577318 , 342.68 , 4.964 , 1.051 , 0.528 , 0.54
2018-07-24 12:25:02 , 65535 , (115, 138, 156) , 36.6820465885083 , 98901.72313783754 , 342.65 , 4.961 , 1.066 , 0.522 , 0.537
2018-07-24 12:26:01 , 65535 , (116, 138, 156) , 37.58988770008227 , 98897.8517504037 , 342.58 , 4.961 , 1.063 , 0.519 , 0.531
2018-07-24 12:27:02 , 65535 , (117, 139, 157) , 36.453803100009466 , 98895.91506983734 , 342.18 , 4.961 , 1.048 , 0.525 , 0.537
2018-07-24 12:28:01 , 65535 , (120, 143, 161) , 36.38910903703736 , 98896.48055816577 , 341.66 , 4.961 , 1.036 , 0.528 , 0.537
2018-07-24 12:29:02 , 65535 , (120, 142, 160) , 36.17144715135446 , 98893.76907134967 , 342.1 , 4.25 , 1.002 , 0.522 , 0.534
2018-07-24 12:30:02 , 65535 , (116, 139, 157) , 35.95650661759085 , 98901.65311756532 , 342.35 , 4.958 , 1.02 , 0.531 , 0.54
2018-07-24 12:31:02 , 65535 , (115, 138, 156) , 36.13154253624098 , 98897.371859313 , 342.37 , 4.958 , 1.027 , 0.528 , 0.534
2018-07-24 12:32:02 , 65535 , (116, 139, 157) , 36.155727149096585 , 98895.31905391772 , 341.56 , 4.958 , 1.017 , 0.516 , 0.534
2018-07-24 12:33:01 , 65535 , (116, 139, 157) , 36.328647343008285 , 98892.39609967718 , 342.53 , 4.955 , 1.036 , 0.531 , 0.534
2018-07-24 12:34:02 , 65535 , (115, 138, 157) , 37.124326874991766 , 98887.8202155073 , 342.23 , 4.955 , 1.039 , 0.522 , 0.534
2018-07-24 12:35:01 , 65535 , (115, 138, 156) , 36.99433310015593 , 98894.58400209744 , 343.05 , 1.075 , 1.02 , 0.528 , 0.537
2018-07-24 12:36:02 , 65535 , (114, 137, 155) , 36.92903398095077 , 98895.75547728527 , 341.33 , 4.952 , 1.023 , 0.525 , 0.525
2018-07-24 12:37:02 , 65535 , (113, 136, 154) , 37.500403072442076 , 98886.08446826023 , 342.78 , 4.952 , 1.027 , 0.519 , 0.534
2018-07-24 12:38:01 , 65535 , (113, 136, 154) , 38.07207853985312 , 98885.64504650391 , 342.12 , 4.949 , 1.03 , 0.528 , 0.537
2018-07-24 12:39:02 , 65535 , (113, 137, 155) , 37.64460638970943 , 98887.66695618904 , 341.76 , 4.952 , 1.023 , 0.516 , 0.528
2018-07-24 12:40:01 , 65535 , (114, 137, 156) , 37.75222999841829 , 98886.16989562605 , 342.15 , 4.949 , 1.036 , 0.522 , 0.531
2018-07-24 12:41:02 , 65535 , (113, 137, 156) , 37.94329249016666 , 98890.7680540469 , 342.43 , 4.949 , 1.039 , 0.522 , 0.528
2018-07-24 12:42:02 , 65535 , (113, 137, 155) , 38.21053888914268 , 98887.63469122967 , 342.62 , 4.949 , 1.039 , 0.525 , 0.537
2018-07-24 12:43:02 , 65535 , (113, 137, 156) , 37.74709066551304 , 98881.86992101197 , 342.05 , 4.943 , 1.03 , 0.522 , 0.537
2018-07-24 12:44:02 , 65535 , (114, 138, 157) , 37.35347920390522 , 98889.22730316088 , 342.38 , 4.058 , 1.023 , 0.525 , 0.531
2018-07-24 12:45:01 , 65535 , (115, 139, 158) , 37.69327884658851 , 98882.7057462249 , 342.87 , 2.911 , 1.027 , 0.525 , 0.534
2018-07-24 12:46:02 , 65535 , (116, 140, 159) , 37.55572632710012 , 98884.11998327947 , 342.6 , 4.946 , 1.027 , 0.528 , 0.534
2018-07-24 12:47:01 , 65535 , (116, 140, 159) , 37.88192268461135 , 98877.23178192954 , 342.36 , 4.943 , 1.03 , 0.522 , 0.525
2018-07-24 12:48:02 , 65535 , (117, 141, 159) , 38.21507362077254 , 98876.62116855911 , 342.07 , 4.943 , 1.023 , 0.522 , 0.537
2018-07-24 12:49:02 , 65535 , (117, 141, 160) , 37.81601821652957 , 98878.50428762576 , 342.53 , 4.94 , 1.017 , 0.516 , 0.534
2018-07-24 12:50:01 , 65535 , (117, 141, 160) , 37.75676470419576 , 98881.90395479252 , 342.4 , 4.943 , 1.027 , 0.522 , 0.528
2018-07-24 12:51:02 , 65535 , (118, 142, 161) , 38.05061418391133 , 98876.41548895296 , 342.61 , 0.207 , 1.017 , 0.519 , 0.531
2018-07-24 12:52:01 , 65535 , (118, 142, 162) , 37.56963272496925 , 98880.18627791539 , 342.95 , 0.975 , 1.002 , 0.525 , 0.537
2018-07-24 12:53:02 , 65535 , (118, 142, 162) , 36.977403693787345 , 98881.61872943505 , 341.66 , 4.691 , 1.005 , 0.516 , 0.537
2018-07-24 12:54:01 , 65535 , (118, 143, 162) , 36.69897593267653 , 98881.39243871467 , 341.86 , 0.204 , 0.987 , 0.528 , 0.54
2018-07-24 12:55:02 , 65535 , (118, 142, 162) , 36.292068040199254 , 98879.82784255262 , 341.17 , 4.115 , 0.993 , 0.528 , 0.54
2018-07-24 12:56:02 , 65535 , (120, 145, 164) , 36.64153710086377 , 98885.74658094428 , 341.4 , 4.271 , 1.036 , 0.522 , 0.531
2018-07-24 12:57:01 , 65535 , (120, 144, 164) , 36.394248283126785 , 98882.32571988637 , 342.33 , 4.955 , 0.99 , 0.525 , 0.528
2018-07-24 12:58:02 , 65535 , (124, 149, 168) , 36.86433953552705 , 98892.53817359287 , 341.45 , 5.003 , 1.036 , 0.522 , 0.522
2018-07-24 12:59:01 , 65535 , (125, 150, 169) , 37.01337868658213 , 98891.50213732442 , 341.55 , 4.988 , 1.036 , 0.528 , 0.537
2018-07-24 13:00:02 , 65535 , (85, 113, 134) , 36.98254297748665 , 98877.63141222089 , 341.42 , 3.01 , 1.027 , 0.525 , 0.537
2018-07-24 13:01:02 , 65535 , (133, 159, 177) , 37.26732027010023 , 98882.14708864549 , 341.94 , 4.985 , 1.045 , 0.519 , 0.531
2018-07-24 13:02:01 , 65535 , (131, 157, 176) , 37.62193289501338 , 98872.88579464232 , 341.03 , 5.003 , 1.054 , 0.522 , 0.525
2018-07-24 13:03:02 , 65535 , (128, 154, 174) , 37.5324482317028 , 98879.77721707417 , 342.39 , 4.934 , 0.966 , 0.525 , 0.537
2018-07-24 13:04:01 , 65535 , (122, 148, 168) , 37.46291629857524 , 98881.30664917768 , 342.28 , 4.985 , 1.005 , 0.522 , 0.531
2018-07-24 13:05:02 , 65535 , (122, 147, 167) , 37.07051547293413 , 98886.05177132173 , 341.5 , 4.934 , 0.996 , 0.516 , 0.537
2018-07-24 13:06:01 , 65535 , (119, 144, 164) , 36.71983530807229 , 98883.09734430922 , 341.94 , 4.979 , 1.011 , 0.525 , 0.534
2018-07-24 13:07:02 , 65535 , (118, 143, 163) , 36.679023491710566 , 98882.94148907573 , 341.85 , 4.979 , 1.023 , 0.531 , 0.531
2018-07-24 13:08:02 , 65535 , (119, 144, 164) , 36.69716207420227 , 98884.02666981211 , 342.54 , 4.982 , 1.023 , 0.528 , 0.537
2018-07-24 13:09:01 , 65535 , (126, 150, 170) , 37.2449491936168 , 98880.7150128485 , 342.24 , 1.399 , 0.999 , 0.528 , 0.537
2018-07-24 13:10:02 , 65535 , (135, 159, 178) , 37.931199913937256 , 98879.96719338806 , 342.56 , 4.979 , 1.03 , 0.516 , 0.534
2018-07-24 13:11:01 , 65535 , (139, 163, 183) , 37.95115266569121 , 98880.65152712702 , 341.14 , 4.979 , 1.039 , 0.513 , 0.534
2018-07-24 13:12:02 , 65535 , (139, 165, 184) , 38.56213250710798 , 98886.89663925736 , 342.47 , 4.979 , 1.042 , 0.516 , 0.531
2018-07-24 13:13:01 , 65535 , (141, 167, 187) , 38.951215113156124 , 98877.19659315342 , 342.3 , 4.976 , 1.042 , 0.525 , 0.531
2018-07-24 13:14:02 , 65535 , (151, 176, 195) , 39.42404219779094 , 98886.35220478392 , 343.39 , 0.207 , 1.03 , 0.519 , 0.525
2018-07-24 13:15:02 , 65535 , (155, 181, 200) , 38.78433562958728 , 98895.6817356827 , 341.98 , 0.207 , 1.027 , 0.522 , 0.534
2018-07-24 13:16:01 , 65535 , (142, 169, 188) , 38.459949508641145 , 98885.69252025634 , 342.84 , 4.976 , 1.036 , 0.528 , 0.531
2018-07-24 13:17:02 , 65535 , (127, 154, 174) , 38.2298870792127 , 98888.04505214609 , 341.85 , 4.973 , 1.011 , 0.525 , 0.537
2018-07-24 13:18:01 , 65535 , (127, 153, 174) , 38.215678251675854 , 98889.68899277193 , 342.14 , 4.973 , 1.014 , 0.528 , 0.534
2018-07-24 13:19:02 , 65535 , (127, 153, 173) , 38.55729543916323 , 98882.2964911129 , 341.89 , 4.973 , 1.008 , 0.519 , 0.528
2018-07-24 13:20:01 , 65535 , (132, 157, 178) , 39.14772219553417 , 98880.86628080877 , 341.6 , 4.655 , 1.027 , 0.519 , 0.531
2018-07-24 13:21:02 , 65535 , (140, 165, 185) , 39.266231314322454 , 98881.94823246745 , 342.57 , 4.973 , 1.023 , 0.519 , 0.528
2018-07-24 13:22:02 , 65535 , (139, 165, 185) , 39.187930626970775 , 98884.69139179625 , 342.33 , 4.97 , 1.02 , 0.522 , 0.531
2018-07-24 13:23:02 , 65535 , (132, 159, 180) , 39.45880900494667 , 98888.24269486868 , 341.86 , 4.4 , 1.014 , 0.513 , 0.519
2018-07-24 13:24:02 , 65535 , (125, 152, 173) , 38.74019727338293 , 98885.32259734967 , 341.72 , 4.973 , 1.005 , 0.522 , 0.522
2018-07-24 13:25:01 , 65535 , (124, 151, 172) , 38.59357345584294 , 98880.11939417233 , 341.34 , 0.207 , 1.014 , 0.522 , 0.537
2018-07-24 13:26:02 , 65535 , (123, 150, 171) , 38.64254880432891 , 98884.52419764217 , 341.85 , 4.97 , 1.005 , 0.519 , 0.531
2018-07-24 13:27:01 , 65535 , (123, 150, 171) , 39.16041959276265 , 98879.13941953711 , 342.68 , 4.97 , 1.02 , 0.519 , 0.525
2018-07-24 13:28:02 , 65535 , (124, 152, 173) , 38.90616971117597 , 98884.6929923392 , 341.75 , 4.967 , 1.008 , 0.525 , 0.531
2018-07-24 13:29:02 , 65535 , (126, 154, 176) , 39.25202230361792 , 98878.40522315493 , 342.08 , 4.007 , 1.017 , 0.519 , 0.525
2018-07-24 13:30:01 , 65535 , (128, 156, 177) , 39.28920759226478 , 98881.0403574348 , 342.3 , 3.875 , 1.017 , 0.528 , 0.534
2018-07-24 13:31:02 , 65535 , (138, 165, 186) , 39.856360955683 , 98872.14388640937 , 341.07 , 4.73 , 1.02 , 0.525 , 0.528
2018-07-24 13:32:01 , 65535 , (157, 182, 202) , 40.126939263218176 , 98871.57941454214 , 342.78 , 4.967 , 1.027 , 0.525 , 0.522
2018-07-24 13:33:02 , 65535 , (178, 202, 221) , 40.78116811825394 , 98873.59846960944 , 341.28 , 4.67 , 1.033 , 0.519 , 0.525
2018-07-24 13:34:02 , 65535 , (198, 221, 238) , 40.90754010948003 , 98879.36110475757 , 341.76 , 1.459 , 1.027 , 0.525 , 0.519
2018-07-24 13:35:02 , 65535 , (143, 170, 189) , 40.171078380785545 , 98872.04814232117 , 342.59 , 4.967 , 1.027 , 0.525 , 0.513
2018-07-24 13:36:02 , 65535 , (186, 213, 231) , 40.075544430833546 , 98883.79465474376 , 342.61 , 4.958 , 1.023 , 0.516 , 0.522
2018-07-24 13:37:01 , 65535 , (173, 204, 224) , 40.120590488027325 , 98872.79368208605 , 341.92 , 4.967 , 1.011 , 0.516 , 0.519
2018-07-24 13:38:02 , 65535 , (170, 199, 220) , 39.048561638544584 , 98867.88991434759 , 342.44 , 1.033 , 0.915 , 0.525 , 0.525
2018-07-24 13:39:01 , 65535 , (188, 213, 233) , 38.85931042717586 , 98882.88913541676 , 342.49 , 4.967 , 0.993 , 0.525 , 0.525
2018-07-24 13:40:02 , 65535 , (154, 178, 197) , 39.598481025223826 , 98874.58593205565 , 341.68 , 4.49 , 1.005 , 0.516 , 0.522
2018-07-24 13:41:02 , 65535 , (181, 204, 220) , 40.41716952155703 , 98862.57776371029 , 341.56 , 2.35 , 0.948 , 0.522 , 0.522
2018-07-24 13:42:01 , 65535 , (160, 184, 200) , 40.579819853615845 , 98858.67623909791 , 342.21 , 4.211 , 0.999 , 0.519 , 0.525
2018-07-24 13:43:02 , 65535 , (216, 241, 255) , 41.462611782169915 , 98864.42767254973 , 342.35 , 4.964 , 0.999 , 0.516 , 0.513
2018-07-24 13:44:01 , 65535 , (204, 232, 250) , 42.337855129913464 , 98868.45888163414 , 341.69 , 4.55 , 1.011 , 0.522 , 0.516
2018-07-24 13:45:02 , 65535 , (199, 226, 245) , 42.1739919198357 , 98870.0287254725 , 341.66 , 4.607 , 1.008 , 0.519 , 0.507
2018-07-24 13:46:02 , 65535 , (191, 220, 240) , 40.95349361008412 , 98882.37119956191 , 341.36 , 4.967 , 1.005 , 0.513 , 0.519
2018-07-24 13:47:02 , 65535 , (181, 209, 230) , 41.07412167413952 , 98893.6142332503 , 341.3 , 2.59 , 1.002 , 0.516 , 0.519
2018-07-24 13:48:02 , 65535 , (170, 199, 220) , 40.25542648792255 , 98899.74791954162 , 341.2 , 4.964 , 0.987 , 0.525 , 0.528
2018-07-24 13:49:01 , 65535 , (156, 186, 207) , 39.08030509622222 , 98880.54253060235 , 341.81 , 4.964 , 0.978 , 0.519 , 0.525
2018-07-24 13:50:02 , 65535 , (155, 186, 207) , 38.862938241735925 , 98881.5804322522 , 341.43 , 4.967 , 0.966 , 0.525 , 0.525
2018-07-24 13:51:01 , 65535 , (255, 255, 255) , 40.58616866507166 , 98883.14680059807 , 342.59 , 4.964 , 0.975 , 0.522 , 0.522
2018-07-24 13:52:02 , 65535 , (255, 255, 255) , 45.38964169659905 , 98893.78337440666 , 341.14 , 4.607 , 0.996 , 0.507 , 0.513
2018-07-24 13:53:02 , 65535 , (255, 255, 255) , 49.90555503284543 , 98891.95529514083 , 341.48 , 4.961 , 0.996 , 0.507 , 0.501
2018-07-24 13:54:02 , 65535 , (255, 255, 255) , 53.23097257742795 , 98881.26461043984 , 342.36 , 4.955 , 1.008 , 0.501 , 0.489
2018-07-24 13:55:02 , 65535 , (255, 255, 255) , 52.27608774487874 , 98878.41033155896 , 341.62 , 4.964 , 1.011 , 0.504 , 0.492
2018-07-24 13:56:01 , 65535 , (255, 255, 255) , 51.004034271259385 , 98886.95580023491 , 341.5 , 4.919 , 0.984 , 0.498 , 0.498
2018-07-24 13:57:02 , 65535 , (122, 157, 183) , 49.400918761286086 , 98850.3776752495 , 341.87 , 4.958 , 0.999 , 0.507 , 0.501
2018-07-24 13:58:01 , 65535 , (255, 255, 255) , 50.80417221964747 , 98902.53582101365 , 342.03 , 4.919 , 0.93 , 0.489 , 0.489
2018-07-24 13:59:02 , 65535 , (255, 255, 255) , 51.32151661501011 , 98905.40792333386 , 341.25 , 4.922 , 0.951 , 0.489 , 0.492
2018-07-24 14:00:02 , 65535 , (255, 255, 255) , 50.6215453027193 , 98900.78510619511 , 340.68 , 4.922 , 0.969 , 0.498 , 0.495
2018-07-24 14:01:01 , 65535 , (255, 255, 255) , 53.994465282091184 , 98896.78183352582 , 341.17 , 1.855 , 0.981 , 0.486 , 0.486
2018-07-24 14:02:02 , 65535 , (255, 255, 255) , 56.274101084059865 , 98895.65841749986 , 341.4 , 4.922 , 0.993 , 0.489 , 0.471
2018-07-24 14:03:01 , 65535 , (255, 255, 255) , 55.590415225375274 , 98899.56851518092 , 340.67 , 4.457 , 1.002 , 0.489 , 0.474
2018-07-24 14:04:02 , 65535 , (255, 255, 255) , 56.5105652149123 , 98894.9772587872 , 341.57 , 4.925 , 1.023 , 0.489 , 0.48
2018-07-24 14:05:02 , 65535 , (255, 255, 255) , 58.52961015127958 , 98881.08839546451 , 341.15 , 3.623 , 1.023 , 0.486 , 0.477
2018-07-24 14:06:01 , 65535 , (255, 255, 255) , 58.8610322846268 , 98833.64131751165 , 341.33 , 3.635 , 0.999 , 0.483 , 0.483
2018-07-24 14:07:02 , 65535 , (255, 255, 255) , 59.6871744230747 , 98885.68098223711 , 341.65 , 4.922 , 1.02 , 0.483 , 0.468
2018-07-24 14:08:01 , 65535 , (255, 255, 255) , 60.83870734352759 , 98882.29471111156 , 341.52 , 1.093 , 1.005 , 0.486 , 0.48
2018-07-24 14:09:02 , 65535 , (255, 255, 255) , 55.50816769416351 , 98863.38777556356 , 340.95 , 4.916 , 1.023 , 0.486 , 0.474
2018-07-24 14:10:02 , 65535 , (255, 255, 255) , 51.69010007013624 , 98857.76479164373 , 341.77 , 4.901 , 1.008 , 0.504 , 0.492
2018-07-24 14:11:02 , 65535 , (169, 198, 217) , 46.078683045879 , 98848.93783498675 , 341.29 , 4.91 , 0.963 , 0.513 , 0.504
2018-07-24 14:12:02 , 65535 , (255, 255, 255) , 43.684750811672075 , 98865.3509272515 , 340.69 , 4.907 , 0.951 , 0.519 , 0.516
2018-07-24 14:13:01 , 65535 , (255, 255, 255) , 49.733512712702215 , 98887.63240332823 , 340.62 , 4.907 , 0.972 , 0.507 , 0.498
2018-07-24 14:14:02 , 65535 , (255, 255, 255) , 52.23496566348424 , 98859.3830108095 , 340.03 , 4.922 , 0.978 , 0.489 , 0.474
2018-07-24 14:15:01 , 65535 , (255, 255, 255) , 53.51943589985224 , 98846.78936081644 , 340.61 , 0.204 , 0.966 , 0.498 , 0.495
2018-07-24 14:16:02 , 65535 , (255, 255, 255) , 54.33947565030123 , 98850.20577146082 , 341.54 , 4.916 , 0.996 , 0.489 , 0.486
2018-07-24 14:17:02 , 65535 , (255, 255, 255) , 56.43980733304454 , 98851.91157259914 , 340.27 , 1.21 , 1.008 , 0.492 , 0.483
2018-07-24 14:18:02 , 65535 , (255, 255, 255) , 54.55446533113718 , 98847.30518070214 , 340.51 , 4.946 , 0.996 , 0.498 , 0.477
2018-07-24 14:19:02 , 65535 , (255, 255, 255) , 55.521472436157 , 98851.49846366688 , 340.03 , 1.45 , 1.02 , 0.492 , 0.48
2018-07-24 14:20:01 , 65535 , (255, 255, 255) , 57.02129382386856 , 98800.26891171555 , 340.6 , 1.681 , 1.023 , 0.498 , 0.48
2018-07-24 14:21:02 , 65535 , (255, 255, 255) , 58.68020142579953 , 98851.19905351738 , 340.7 , 1.393 , 1.02 , 0.492 , 0.474
2018-07-24 14:22:01 , 65535 , (255, 255, 255) , 57.86525803476072 , 98804.64760374668 , 341.31 , 4.904 , 1.011 , 0.477 , 0.474
2018-07-24 14:23:02 , 65535 , (152, 181, 201) , 49.63947919241093 , 98794.73954909989 , 340.97 , 4.898 , 0.987 , 0.495 , 0.495
2018-07-24 14:24:02 , 65535 , (255, 255, 255) , 50.50815959443871 , 98804.48531536423 , 340.27 , 0.204 , 0.978 , 0.495 , 0.489
2018-07-24 14:25:02 , 65535 , (255, 255, 255) , 47.92149706238108 , 98848.7939498709 , 341.56 , 4.922 , 0.99 , 0.51 , 0.492
2018-07-24 14:26:02 , 65535 , (255, 255, 255) , 54.11813666370365 , 98846.20968281447 , 340.74 , 1.795 , 0.996 , 0.495 , 0.492
2018-07-24 14:27:01 , 65535 , (255, 255, 255) , 55.19943782191005 , 98832.61383995136 , 340.34 , 3.503 , 0.99 , 0.489 , 0.474
2018-07-24 14:28:02 , 65535 , (255, 255, 255) , 58.009800267595736 , 98831.62232207572 , 340.52 , 4.442 , 1.011 , 0.483 , 0.477
2018-07-24 14:29:01 , 65535 , (255, 255, 255) , 58.43344960541326 , 98826.19782844197 , 340.66 , 2.029 , 1.011 , 0.48 , 0.477
2018-07-24 14:30:02 , 65535 , (255, 255, 255) , 58.67354879326167 , 98817.81936226384 , 340.44 , 4.916 , 0.999 , 0.486 , 0.477
2018-07-24 14:31:02 , 65535 , (255, 255, 255) , 57.96595374692488 , 98803.35526647617 , 340.55 , 4.61 , 1.002 , 0.489 , 0.48
2018-07-24 14:32:02 , 65535 , (255, 255, 255) , 53.36371395682154 , 98794.89630891551 , 340.54 , 4.901 , 1.005 , 0.501 , 0.489
2018-07-24 14:33:02 , 65535 , (225, 255, 255) , 50.33883723437184 , 98795.55626318985 , 339.92 , 4.889 , 0.993 , 0.501 , 0.498
2018-07-24 14:34:01 , 65535 , (196, 231, 255) , 50.18977338033221 , 98790.07888237157 , 340.69 , 0.723 , 0.99 , 0.492 , 0.495
2018-07-24 14:35:02 , 65535 , (173, 206, 227) , 49.85052563908941 , 98774.90367167292 , 341.32 , 0.207 , 0.981 , 0.513 , 0.495
